level,subject,topic,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,explanation
7,Math,Geometry (Circles & Scale),Medium,What is the circumference of a circle with radius 9? (Use π ≈ 3.14),51.55,61.55,66.55,56.55,D,C = 2πr = 2×3.14×9 = 56.55.
7,Math,Geometry (Circles & Scale),Hard,What is the circumference of a circle with radius 3? (Use π ≈ 3.14),18.85,28.85,23.85,13.85,A,C = 2πr = 2×3.14×3 = 18.85.
7,Math,Geometry (Circles & Scale),Easy,What is the area of a circle with radius 10? (Use π ≈ 3.14),309.16,319.16,324.16,314.16,D,A = πr² = 3.14×10² = 314.16.
7,Math,Geometry (Circles & Scale),Medium,What is the circumference of a circle with radius 8? (Use π ≈ 3.14),55.27,60.27,45.27,50.27,D,C = 2πr = 2×3.14×8 = 50.27.
7,Math,Geometry (Circles & Scale),Hard,What is the area of a circle with radius 7? (Use π ≈ 3.14),163.94,153.94,158.94,148.94,B,A = πr² = 3.14×7² = 153.94.
7,Math,Geometry (Circles & Scale),Easy,What is the circumference of a circle with radius 5? (Use π ≈ 3.14),41.42,36.42,26.42,31.42,D,C = 2πr = 2×3.14×5 = 31.42.
7,Math,Geometry (Circles & Scale),Medium,What is the area of a circle with radius 8? (Use π ≈ 3.14),206.06,201.06,211.06,196.06,B,A = πr² = 3.14×8² = 201.06.
7,Math,Geometry (Circles & Scale),Hard,What is the area of a circle with radius 6? (Use π ≈ 3.14),123.1,108.1,118.1,113.1,D,A = πr² = 3.14×6² = 113.1.
7,Math,Geometry (Circles & Scale),Easy,What is the circumference of a circle with radius 3? (Use π ≈ 3.14),28.85,23.85,18.85,13.85,C,C = 2πr = 2×3.14×3 = 18.85.
7,Math,Geometry (Circles & Scale),Medium,What is the circumference of a circle with radius 2? (Use π ≈ 3.14),17.57,7.57,22.57,12.57,D,C = 2πr = 2×3.14×2 = 12.57.
7,Math,Geometry (Circles & Scale),Hard,What is the area of a circle with radius 7? (Use π ≈ 3.14),158.94,153.94,163.94,148.94,B,A = πr² = 3.14×7² = 153.94.
7,Math,Geometry (Circles & Scale),Easy,What is the circumference of a circle with radius 5? (Use π ≈ 3.14),26.42,31.42,41.42,36.42,B,C = 2πr = 2×3.14×5 = 31.42.
7,Math,Geometry (Circles & Scale),Medium,What is the area of a circle with radius 10? (Use π ≈ 3.14),309.16,324.16,319.16,314.16,D,A = πr² = 3.14×10² = 314.16.
7,Math,Geometry (Circles & Scale),Hard,What is the circumference of a circle with radius 6? (Use π ≈ 3.14),42.7,37.7,32.7,47.7,B,C = 2πr = 2×3.14×6 = 37.7.
7,Math,Geometry (Circles & Scale),Easy,What is the area of a circle with radius 4? (Use π ≈ 3.14),45.27,55.27,50.27,60.27,C,A = πr² = 3.14×4² = 50.27.
7,Math,Geometry (Circles & Scale),Medium,What is the circumference of a circle with radius 9? (Use π ≈ 3.14),61.55,51.55,66.55,56.55,D,C = 2πr = 2×3.14×9 = 56.55.
7,Math,Geometry (Circles & Scale),Hard,What is the area of a circle with radius 6? (Use π ≈ 3.14),118.1,113.1,108.1,123.1,B,A = πr² = 3.14×6² = 113.1.
7,Math,Geometry (Circles & Scale),Easy,What is the circumference of a circle with radius 9? (Use π ≈ 3.14),56.55,66.55,61.55,51.55,A,C = 2πr = 2×3.14×9 = 56.55.
7,Math,Geometry (Circles & Scale),Medium,What is the circumference of a circle with radius 3? (Use π ≈ 3.14),23.85,28.85,18.85,13.85,C,C = 2πr = 2×3.14×3 = 18.85.
7,Math,Geometry (Circles & Scale),Hard,What is the circumference of a circle with radius 8? (Use π ≈ 3.14),55.27,45.27,60.27,50.27,D,C = 2πr = 2×3.14×8 = 50.27.
7,Math,Geometry (Circles & Scale),Easy,What is the circumference of a circle with radius 9? (Use π ≈ 3.14),61.55,56.55,51.55,66.55,B,C = 2πr = 2×3.14×9 = 56.55.
7,Math,Geometry (Circles & Scale),Medium,What is the area of a circle with radius 5? (Use π ≈ 3.14),73.54,83.54,78.54,88.54,C,A = πr² = 3.14×5² = 78.54.
7,Math,Geometry (Circles & Scale),Hard,What is the circumference of a circle with radius 6? (Use π ≈ 3.14),42.7,37.7,32.7,47.7,B,C = 2πr = 2×3.14×6 = 37.7.
7,Math,Geometry (Circles & Scale),Easy,What is the area of a circle with radius 2? (Use π ≈ 3.14),12.57,17.57,7.57,22.57,A,A = πr² = 3.14×2² = 12.57.
7,Math,Geometry (Circles & Scale),Medium,What is the circumference of a circle with radius 5? (Use π ≈ 3.14),26.42,41.42,31.42,36.42,C,C = 2πr = 2×3.14×5 = 31.42.
7,Math,Geometry (Circles & Scale),Hard,What is the circumference of a circle with radius 5? (Use π ≈ 3.14),41.42,36.42,26.42,31.42,D,C = 2πr = 2×3.14×5 = 31.42.
7,Math,Probability,Easy,A bag has 2 winning tickets and 15 others (total 17). What is the probability of picking a winning ticket?,1/2,15/17,2/17,2/3,C,P = 2/17 = 2/17.
7,Math,Probability,Medium,A bag has 7 red marbles and 5 others (total 12). What is the probability of picking a red marble?,5/12,7/8,7/12,1/7,C,P = 7/12 = 7/12.
7,Math,Probability,Hard,A bag has 7 apples and 10 others (total 17). What is the probability of picking a apple?,1/7,7/8,7/17,10/17,C,P = 7/17 = 7/17.
7,Math,Probability,Easy,A bag has 7 apples and 10 others (total 17). What is the probability of picking a apple?,7/8,7/17,1/7,10/17,B,P = 7/17 = 7/17.
7,Math,Probability,Medium,A bag has 2 red marbles and 17 others (total 19). What is the probability of picking a red marble?,17/19,1/2,2/3,2/19,D,P = 2/19 = 2/19.
7,Math,Probability,Hard,A bag has 8 winning tickets and 10 others (total 18). What is the probability of picking a winning ticket?,5/9,8/9,1/8,4/9,D,P = 8/18 = 4/9.
7,Math,Probability,Easy,A bag has 5 blue cards and 2 others (total 7). What is the probability of picking a blue card?,5/6,5/7,1/5,2/7,B,P = 5/7 = 5/7.
7,Math,Probability,Medium,A bag has 3 blue cards and 17 others (total 20). What is the probability of picking a blue card?,1/3,17/20,3/20,3/4,C,P = 3/20 = 3/20.
7,Math,Probability,Hard,A bag has 6 apples and 6 others (total 12). What is the probability of picking a apple?,1/6,1/2,6/7,7/12,B,P = 6/12 = 1/2.
7,Math,Probability,Easy,A bag has 4 red marbles and 10 others (total 14). What is the probability of picking a red marble?,1/4,5/7,2/7,4/5,C,P = 4/14 = 2/7.
7,Math,Probability,Medium,A bag has 3 red marbles and 2 others (total 5). What is the probability of picking a red marble?,2/5,3/5,3/4,1/3,B,P = 3/5 = 3/5.
7,Math,Probability,Hard,A bag has 3 blue cards and 16 others (total 19). What is the probability of picking a blue card?,3/4,16/19,1/3,3/19,D,P = 3/19 = 3/19.
7,Math,Probability,Easy,A bag has 2 red marbles and 18 others (total 20). What is the probability of picking a red marble?,1/10,2/3,1/2,9/10,A,P = 2/20 = 1/10.
7,Math,Probability,Medium,A bag has 5 apples and 6 others (total 11). What is the probability of picking a apple?,5/11,5/6,1/5,6/11,A,P = 5/11 = 5/11.
7,Math,Probability,Hard,A bag has 4 blue cards and 8 others (total 12). What is the probability of picking a blue card?,1/3,2/3,1/4,4/5,A,P = 4/12 = 1/3.
7,Math,Probability,Easy,A bag has 2 red marbles and 12 others (total 14). What is the probability of picking a red marble?,1/7,1/2,2/3,6/7,A,P = 2/14 = 1/7.
7,Math,Probability,Medium,A bag has 5 blue cards and 4 others (total 9). What is the probability of picking a blue card?,4/9,5/9,1/5,5/6,B,P = 5/9 = 5/9.
7,Math,Probability,Hard,A bag has 4 red marbles and 13 others (total 17). What is the probability of picking a red marble?,1/4,4/5,13/17,4/17,D,P = 4/17 = 4/17.
7,Math,Probability,Easy,A bag has 4 winning tickets and 5 others (total 9). What is the probability of picking a winning ticket?,4/5,4/9,5/9,1/4,B,P = 4/9 = 4/9.
7,Math,Probability,Medium,A bag has 4 apples and 16 others (total 20). What is the probability of picking a apple?,4/5,1/4,1/5,1/4,C,P = 4/20 = 1/5.
7,Math,Probability,Hard,A bag has 5 apples and 5 others (total 10). What is the probability of picking a apple?,5/6,1/2,1/5,3/5,B,P = 5/10 = 1/2.
7,Math,Probability,Easy,A bag has 4 apples and 15 others (total 19). What is the probability of picking a apple?,15/19,4/19,1/4,4/5,B,P = 4/19 = 4/19.
7,Math,Probability,Medium,A bag has 3 apples and 17 others (total 20). What is the probability of picking a apple?,3/4,1/3,17/20,3/20,D,P = 3/20 = 3/20.
7,Math,Probability,Hard,A bag has 5 red marbles and 5 others (total 10). What is the probability of picking a red marble?,5/6,1/5,1/2,3/5,C,P = 5/10 = 1/2.
7,Math,Probability,Easy,A bag has 4 blue cards and 9 others (total 13). What is the probability of picking a blue card?,4/13,9/13,4/5,1/4,A,P = 4/13 = 4/13.
7,Math,Probability,Medium,A bag has 6 apples and 3 others (total 9). What is the probability of picking a apple?,6/7,1/3,1/6,2/3,D,P = 6/9 = 2/3.
7,Math,Probability,Hard,A bag has 2 apples and 13 others (total 15). What is the probability of picking a apple?,1/2,2/3,13/15,2/15,D,P = 2/15 = 2/15.
7,Math,Probability,Easy,A bag has 7 apples and 2 others (total 9). What is the probability of picking a apple?,7/8,7/9,2/9,1/7,B,P = 7/9 = 7/9.
7,Math,Probability,Medium,A bag has 5 apples and 2 others (total 7). What is the probability of picking a apple?,1/5,5/6,2/7,5/7,D,P = 5/7 = 5/7.
7,Math,Probability,Hard,A bag has 7 apples and 10 others (total 17). What is the probability of picking a apple?,7/8,10/17,7/17,1/7,C,P = 7/17 = 7/17.
7,Math,Probability,Easy,A bag has 2 red marbles and 14 others (total 16). What is the probability of picking a red marble?,2/3,1/8,7/8,1/2,B,P = 2/16 = 1/8.
7,Math,Probability,Medium,A bag has 6 winning tickets and 12 others (total 18). What is the probability of picking a winning ticket?,6/7,1/6,1/3,2/3,C,P = 6/18 = 1/3.
7,Math,Probability,Hard,A bag has 2 winning tickets and 15 others (total 17). What is the probability of picking a winning ticket?,2/17,1/2,2/3,15/17,A,P = 2/17 = 2/17.
8,Math,Systems of Equations,Easy,Solve: x + y = 5 and x − y = -3. Find x.,2,1,4,-1,B,"Add equations: 2x=2, x=1. Then y=5-1=4."
8,Math,Systems of Equations,Medium,Solve: x + y = 5 and x − y = 1. Find x.,3,-1,2,1,A,"Add equations: 2x=6, x=3. Then y=5-3=2."
8,Math,Systems of Equations,Hard,Solve: x + y = 7 and x − y = -3. Find x.,2,7,-1,1,A,"Add equations: 2x=4, x=2. Then y=7-2=5."
8,Math,Systems of Equations,Easy,Solve: x + y = 12 and x − y = -4. Find x.,4,8,7,-1,A,"Add equations: 2x=8, x=4. Then y=12-4=8."
8,Math,Systems of Equations,Medium,Solve: x + y = 9 and x − y = -1. Find x.,9,5,4,0,C,"Add equations: 2x=8, x=4. Then y=9-4=5."
8,Math,Systems of Equations,Hard,Solve: x + y = 7 and x − y = 3. Find x.,8,1,9,5,D,"Add equations: 2x=10, x=5. Then y=7-5=2."
8,Math,Systems of Equations,Easy,Solve: x + y = 15 and x − y = 1. Find x.,5,10,8,3,C,"Add equations: 2x=16, x=8. Then y=15-8=7."
8,Math,Systems of Equations,Medium,Solve: x + y = 10 and x − y = 0. Find x.,10,4,9,5,D,"Add equations: 2x=10, x=5. Then y=10-5=5."
8,Math,Systems of Equations,Hard,Solve: x + y = 3 and x − y = 1. Find x.,0,7,2,3,C,"Add equations: 2x=4, x=2. Then y=3-2=1."
8,Math,Systems of Equations,Easy,Solve: x + y = 8 and x − y = 4. Find x.,5,9,6,7,C,"Add equations: 2x=12, x=6. Then y=8-6=2."
8,Math,Systems of Equations,Medium,Solve: x + y = 9 and x − y = -5. Find x.,3,2,7,0,B,"Add equations: 2x=4, x=2. Then y=9-2=7."
8,Math,Systems of Equations,Hard,Solve: x + y = 6 and x − y = 4. Find x.,5,1,6,9,A,"Add equations: 2x=10, x=5. Then y=6-5=1."
8,Math,Systems of Equations,Easy,Solve: x + y = 11 and x − y = 5. Find x.,13,10,7,8,D,"Add equations: 2x=16, x=8. Then y=11-8=3."
8,Math,Systems of Equations,Medium,Solve: x + y = 11 and x − y = -3. Find x.,4,-1,3,9,A,"Add equations: 2x=8, x=4. Then y=11-4=7."
8,Math,Systems of Equations,Hard,Solve: x + y = 11 and x − y = -3. Find x.,4,1,6,0,A,"Add equations: 2x=8, x=4. Then y=11-4=7."
8,Math,Systems of Equations,Easy,Solve: x + y = 13 and x − y = -3. Find x.,5,1,6,10,A,"Add equations: 2x=10, x=5. Then y=13-5=8."
8,Math,Systems of Equations,Medium,Solve: x + y = 5 and x − y = 1. Find x.,3,-1,0,6,A,"Add equations: 2x=6, x=3. Then y=5-3=2."
8,Math,Systems of Equations,Hard,Solve: x + y = 12 and x − y = 2. Find x.,4,7,6,10,B,"Add equations: 2x=14, x=7. Then y=12-7=5."
8,Math,Systems of Equations,Easy,Solve: x + y = 14 and x − y = 2. Find x.,4,13,8,11,C,"Add equations: 2x=16, x=8. Then y=14-8=6."
8,Math,Systems of Equations,Medium,Solve: x + y = 5 and x − y = 3. Find x.,7,6,4,1,C,"Add equations: 2x=8, x=4. Then y=5-4=1."
8,Math,Systems of Equations,Hard,Solve: x + y = 11 and x − y = 3. Find x.,7,9,11,3,A,"Add equations: 2x=14, x=7. Then y=11-7=4."
8,Math,Systems of Equations,Easy,Solve: x + y = 7 and x − y = 3. Find x.,5,9,8,6,A,"Add equations: 2x=10, x=5. Then y=7-5=2."
8,Math,Systems of Equations,Medium,Solve: x + y = 9 and x − y = 1. Find x.,10,8,6,5,D,"Add equations: 2x=10, x=5. Then y=9-5=4."
8,Math,Systems of Equations,Hard,Solve: x + y = 12 and x − y = 2. Find x.,7,2,8,12,A,"Add equations: 2x=14, x=7. Then y=12-7=5."
8,Math,Systems of Equations,Easy,Solve: x + y = 7 and x − y = 1. Find x.,0,4,5,6,B,"Add equations: 2x=8, x=4. Then y=7-4=3."
8,Math,Systems of Equations,Medium,Solve: x + y = 12 and x − y = 4. Find x.,11,8,9,12,B,"Add equations: 2x=16, x=8. Then y=12-8=4."
8,Math,Systems of Equations,Hard,Solve: x + y = 10 and x − y = 4. Find x.,7,10,5,9,A,"Add equations: 2x=14, x=7. Then y=10-7=3."
8,Math,Systems of Equations,Easy,Solve: x + y = 8 and x − y = -6. Find x.,3,-1,1,5,C,"Add equations: 2x=2, x=1. Then y=8-1=7."
8,Math,Systems of Equations,Medium,Solve: x + y = 13 and x − y = -1. Find x.,6,1,5,7,A,"Add equations: 2x=12, x=6. Then y=13-6=7."
8,Math,Systems of Equations,Hard,Solve: x + y = 11 and x − y = -1. Find x.,0,10,7,5,D,"Add equations: 2x=10, x=5. Then y=11-5=6."
8,Math,Systems of Equations,Easy,Solve: x + y = 13 and x − y = 3. Find x.,8,5,4,10,A,"Add equations: 2x=16, x=8. Then y=13-8=5."
8,Math,Systems of Equations,Medium,Solve: x + y = 11 and x − y = -5. Find x.,8,7,-1,3,D,"Add equations: 2x=6, x=3. Then y=11-3=8."
8,Math,Systems of Equations,Hard,Solve: x + y = 8 and x − y = 0. Find x.,9,4,2,0,B,"Add equations: 2x=8, x=4. Then y=8-4=4."
8,Math,Systems of Equations,Easy,Solve: x + y = 4 and x − y = 2. Find x.,1,3,0,2,B,"Add equations: 2x=6, x=3. Then y=4-3=1."
8,Math,Pythagorean Theorem,Easy,A right triangle has legs 3 and 4. What is the hypotenuse?,8,2,10,5,D,c² = 3²+4² = 9+16 = 25; c=5.
8,Math,Pythagorean Theorem,Medium,A right triangle has hypotenuse 13 and one leg 12. Find the other leg.,4,7,5,2,C,a²=13²−12²=25; a=5.
8,Math,Pythagorean Theorem,Hard,A right triangle has hypotenuse 17 and one leg 15. Find the other leg.,8,11,3,6,A,a²=17²−15²=64; a=8.
8,Math,Pythagorean Theorem,Easy,A right triangle has legs 6 and 8. What is the hypotenuse?,10,15,13,6,A,c² = 6²+8² = 36+64 = 100; c=10.
8,Math,Pythagorean Theorem,Medium,A right triangle has legs 9 and 12. What is the hypotenuse?,20,17,13,15,D,c² = 9²+12² = 81+144 = 225; c=15.
8,Math,Pythagorean Theorem,Hard,A right triangle has hypotenuse 25 and one leg 24. Find the other leg.,7,8,11,6,A,a²=25²−24²=49; a=7.
8,Math,Pythagorean Theorem,Easy,A right triangle has legs 3 and 4. What is the hypotenuse?,1,2,8,5,D,c² = 3²+4² = 9+16 = 25; c=5.
8,Math,Pythagorean Theorem,Medium,A right triangle has legs 5 and 12. What is the hypotenuse?,15,12,16,13,D,c² = 5²+12² = 25+144 = 169; c=13.
8,Math,Pythagorean Theorem,Hard,A right triangle has legs 8 and 15. What is the hypotenuse?,12,13,16,17,D,c² = 8²+15² = 64+225 = 289; c=17.
8,Math,Pythagorean Theorem,Easy,A right triangle has hypotenuse 10 and one leg 8. Find the other leg.,6,1,7,5,A,a²=10²−8²=36; a=6.
8,Math,Pythagorean Theorem,Medium,A right triangle has hypotenuse 15 and one leg 12. Find the other leg.,9,11,4,14,A,a²=15²−12²=81; a=9.
8,Math,Pythagorean Theorem,Hard,A right triangle has hypotenuse 25 and one leg 24. Find the other leg.,4,10,7,3,C,a²=25²−24²=49; a=7.
8,Math,Pythagorean Theorem,Easy,A right triangle has legs 3 and 4. What is the hypotenuse?,5,1,4,2,A,c² = 3²+4² = 9+16 = 25; c=5.
8,Math,Pythagorean Theorem,Medium,A right triangle has legs 5 and 12. What is the hypotenuse?,14,13,17,16,B,c² = 5²+12² = 25+144 = 169; c=13.
8,Math,Pythagorean Theorem,Hard,A right triangle has legs 8 and 15. What is the hypotenuse?,17,14,13,20,A,c² = 8²+15² = 64+225 = 289; c=17.
8,Math,Pythagorean Theorem,Easy,A right triangle has legs 6 and 8. What is the hypotenuse?,10,15,8,14,A,c² = 6²+8² = 36+64 = 100; c=10.
8,Math,Pythagorean Theorem,Medium,A right triangle has hypotenuse 15 and one leg 12. Find the other leg.,13,6,11,9,D,a²=15²−12²=81; a=9.
8,Math,Pythagorean Theorem,Hard,A right triangle has hypotenuse 25 and one leg 24. Find the other leg.,9,12,7,8,C,a²=25²−24²=49; a=7.
8,Math,Pythagorean Theorem,Easy,A right triangle has hypotenuse 5 and one leg 4. Find the other leg.,4,1,3,5,C,a²=5²−4²=9; a=3.
8,Math,Pythagorean Theorem,Medium,A right triangle has legs 5 and 12. What is the hypotenuse?,8,14,13,10,C,c² = 5²+12² = 25+144 = 169; c=13.
8,Math,Pythagorean Theorem,Hard,A right triangle has hypotenuse 17 and one leg 15. Find the other leg.,13,8,6,5,B,a²=17²−15²=64; a=8.
8,Math,Pythagorean Theorem,Easy,A right triangle has hypotenuse 10 and one leg 8. Find the other leg.,8,9,10,6,D,a²=10²−8²=36; a=6.
8,Math,Pythagorean Theorem,Medium,A right triangle has legs 9 and 12. What is the hypotenuse?,20,18,15,19,C,c² = 9²+12² = 81+144 = 225; c=15.
8,Math,Pythagorean Theorem,Hard,A right triangle has hypotenuse 25 and one leg 24. Find the other leg.,7,9,11,2,A,a²=25²−24²=49; a=7.
8,Math,Pythagorean Theorem,Easy,A right triangle has legs 3 and 4. What is the hypotenuse?,4,8,5,10,C,c² = 3²+4² = 9+16 = 25; c=5.
8,Math,Pythagorean Theorem,Medium,A right triangle has legs 5 and 12. What is the hypotenuse?,10,18,13,9,C,c² = 5²+12² = 25+144 = 169; c=13.
8,Math,Pythagorean Theorem,Hard,A right triangle has hypotenuse 17 and one leg 15. Find the other leg.,13,12,7,8,D,a²=17²−15²=64; a=8.
8,Math,Pythagorean Theorem,Easy,A right triangle has hypotenuse 10 and one leg 8. Find the other leg.,6,4,1,8,A,a²=10²−8²=36; a=6.
8,Math,Pythagorean Theorem,Medium,A right triangle has legs 9 and 12. What is the hypotenuse?,12,16,15,13,C,c² = 9²+12² = 81+144 = 225; c=15.
8,Math,Pythagorean Theorem,Hard,A right triangle has legs 7 and 24. What is the hypotenuse?,21,27,25,23,C,c² = 7²+24² = 49+576 = 625; c=25.
8,Math,Pythagorean Theorem,Easy,A right triangle has hypotenuse 5 and one leg 4. Find the other leg.,5,3,7,2,B,a²=5²−4²=9; a=3.
8,Math,Pythagorean Theorem,Medium,A right triangle has legs 5 and 12. What is the hypotenuse?,9,13,8,17,B,c² = 5²+12² = 25+144 = 169; c=13.
8,Math,Pythagorean Theorem,Hard,A right triangle has hypotenuse 17 and one leg 15. Find the other leg.,12,8,13,6,B,a²=17²−15²=64; a=8.
8,Math,Pythagorean Theorem,Easy,A right triangle has legs 6 and 8. What is the hypotenuse?,8,9,6,10,D,c² = 6²+8² = 36+64 = 100; c=10.
8,Math,Functions & Graphs,Easy,"For f(x) = 1x + 3, find f(6).",12,9,14,11,B,f(6) = 1(6)+3 = 6+3 = 9.
8,Math,Functions & Graphs,Medium,"For f(x) = 3x + 3, find f(6).",21,16,20,22,A,f(6) = 3(6)+3 = 18+3 = 21.
8,Math,Functions & Graphs,Hard,"For f(x) = 3x + 3, find f(2).",7,14,9,8,C,f(2) = 3(2)+3 = 6+3 = 9.
8,Math,Functions & Graphs,Easy,"For f(x) = 2x + 2, find f(2).",6,2,9,5,A,f(2) = 2(2)+2 = 4+2 = 6.
8,Math,Functions & Graphs,Medium,"For f(x) = 2x + -3, find f(4).",0,4,9,5,D,f(4) = 2(4)+-3 = 8+-3 = 5.
8,Math,Functions & Graphs,Hard,"For f(x) = 4x + 0, find f(3).",14,13,12,7,C,f(3) = 4(3)+0 = 12+0 = 12.
8,Math,Functions & Graphs,Easy,"For f(x) = 3x + -3, find f(3).",6,9,4,1,A,f(3) = 3(3)+-3 = 9+-3 = 6.
8,Math,Functions & Graphs,Medium,"For f(x) = 2x + 3, find f(3).",11,6,9,14,C,f(3) = 2(3)+3 = 6+3 = 9.
8,Math,Functions & Graphs,Hard,"For f(x) = 4x + -1, find f(5).",18,17,16,19,D,f(5) = 4(5)+-1 = 20+-1 = 19.
8,Math,Functions & Graphs,Easy,"For f(x) = 4x + 0, find f(2).",12,5,8,6,C,f(2) = 4(2)+0 = 8+0 = 8.
8,Math,Functions & Graphs,Medium,"For f(x) = 3x + 0, find f(5).",15,19,10,11,A,f(5) = 3(5)+0 = 15+0 = 15.
8,Math,Functions & Graphs,Hard,"For f(x) = 4x + 3, find f(1).",7,8,5,9,A,f(1) = 4(1)+3 = 4+3 = 7.
8,Math,Functions & Graphs,Easy,"For f(x) = 4x + 3, find f(5).",18,20,25,23,D,f(5) = 4(5)+3 = 20+3 = 23.
8,Math,Functions & Graphs,Medium,"For f(x) = 1x + 2, find f(3).",5,2,8,10,A,f(3) = 1(3)+2 = 3+2 = 5.
8,Math,Functions & Graphs,Hard,"For f(x) = 4x + 2, find f(5).",25,22,21,20,B,f(5) = 4(5)+2 = 20+2 = 22.
8,Math,Functions & Graphs,Easy,"For f(x) = 4x + -1, find f(1).",3,7,0,4,A,f(1) = 4(1)+-1 = 4+-1 = 3.
8,Math,Functions & Graphs,Medium,"For f(x) = 2x + 2, find f(3).",13,3,8,11,C,f(3) = 2(3)+2 = 6+2 = 8.
8,Math,Functions & Graphs,Hard,"For f(x) = 3x + 0, find f(5).",19,18,10,15,D,f(5) = 3(5)+0 = 15+0 = 15.
8,Math,Functions & Graphs,Easy,"For f(x) = 3x + 2, find f(2).",13,8,10,12,B,f(2) = 3(2)+2 = 6+2 = 8.
8,Math,Functions & Graphs,Medium,"For f(x) = 2x + 2, find f(5).",12,8,14,11,A,f(5) = 2(5)+2 = 10+2 = 12.
8,Math,Functions & Graphs,Hard,"For f(x) = 1x + 3, find f(5).",13,8,11,6,B,f(5) = 1(5)+3 = 5+3 = 8.
